,credit_score,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,geography_Germany,geography_Spain,gender_Male
691,767,43,1.0,76408.85,2,1,0,77837.63,0,0,1
5028,478,38,4.0,171913.87,1,1,0,51820.87,0,0,0
369,593,29,2.0,152265.43,1,1,0,34004.44,0,0,0
7563,609,53,7.0,0.0,2,0,1,52332.85,0,0,1
1463,517,37,5.0,113308.84,1,0,1,31517.16,0,0,1
6657,660,33,4.0,0.0,1,1,0,29664.45,0,1,1
7766,643,35,2.0,0.0,2,0,0,67979.35,0,1,1
3056,685,58,1.0,104796.54,1,1,1,154181.41,0,0,1
3185,652,45,9.0,110827.49,1,1,1,153383.54,1,0,0
1260,704,27,5.0,147004.34,1,1,0,64381.33,1,0,1
5865,663,39,5.0,0.0,1,1,0,76884.05,0,0,1
5778,526,36,0.0,0.0,2,1,0,97767.63,0,0,0
2768,669,26,4.0,0.0,2,1,1,197594.34,0,0,1
444,553,47,3.0,116528.15,1,0,0,145704.19,0,1,1
4497,713,47,1.0,0.0,1,1,0,107825.08,0,1,0
6254,578,37,1.0,135650.88,1,1,0,199428.19,1,0,1
4958,655,37,6.0,109093.41,2,1,0,1775.52,0,0,1
2349,719,42,5.0,137227.04,3,1,0,149097.38,1,0,0
2489,714,28,6.0,122724.37,1,1,1,67057.27,0,0,1
3729,730,29,2.0,0.0,2,1,0,14174.09,0,1,1
1753,595,23,5.0,101126.66,2,0,0,37042.8,0,1,0
6684,562,57,3.0,0.0,3,1,0,6554.97,0,0,0
1533,850,37,3.0,212778.2,1,0,1,69372.88,0,0,0
5727,535,38,8.0,127475.24,1,0,0,60775.76,1,0,1
9845,590,38,9.0,0.0,2,1,1,148750.16,0,1,0
3267,707,40,3.0,109628.44,1,1,0,189366.03,1,0,0
5436,831,34,2.0,0.0,2,0,0,165840.94,0,0,0
62,555,33,1.0,56084.69,2,0,0,178798.13,0,1,1
3423,493,32,5.0,46161.18,1,1,1,79577.4,0,1,1
7560,512,51,6.0,144953.31,1,1,1,165035.17,0,0,1
1273,474,33,5.0,0.0,2,1,0,181945.52,0,0,1
7864,588,33,2.0,0.0,2,1,1,12483.56,0,1,1
8321,586,64,1.0,0.0,2,1,1,53710.23,0,0,1
5209,702,38,2.0,0.0,1,1,1,161888.63,0,1,0
8897,603,51,8.0,186825.57,1,1,0,93739.71,0,0,1
1824,798,37,4.0,111723.08,1,1,1,83478.12,0,0,0
4749,570,29,4.0,122028.65,2,1,1,173792.77,1,0,1
2811,695,34,9.0,0.0,2,1,1,67502.12,0,1,0
2941,555,26,9.0,0.0,2,0,1,158918.03,0,1,0
8526,627,27,1.0,62092.9,1,1,1,105887.04,0,0,1
9500,739,27,8.0,98926.4,1,1,1,106969.98,0,1,0
3972,536,22,5.0,89492.62,1,0,0,42934.43,0,0,0
9135,727,49,7.0,96296.78,1,1,0,190457.87,0,1,0
9268,596,29,2.0,0.0,2,1,1,1591.19,0,1,1
5663,850,38,2.0,0.0,2,1,0,9015.07,0,0,0
6896,596,42,7.0,0.0,2,1,1,121568.37,0,0,1
7584,694,39,5.0,0.0,2,0,0,99924.04,0,1,0
4577,580,39,3.0,119688.81,1,1,0,137041.26,1,0,1
3796,537,26,7.0,106397.75,1,0,0,103563.23,0,0,1
6906,688,46,3.0,0.0,2,0,1,104902.68,0,1,0
1044,670,38,4.0,119624.54,2,1,1,110472.12,0,0,0
9256,765,37,7.0,102708.77,1,1,0,9087.81,1,0,1
556,587,40,5.0,138241.9,2,1,0,159418.1,1,0,1
3814,646,30,5.0,0.0,2,1,0,153566.97,0,0,1
2200,701,37,8.0,130091.5,1,1,1,120031.29,0,0,1
8614,797,32,5.0,151922.94,1,1,0,8877.06,1,0,1
9793,772,42,0.0,101979.16,1,1,0,90928.48,1,0,0
5510,588,48,1.0,143279.58,2,1,0,31580.8,1,0,0
6671,677,49,3.0,0.0,2,1,1,187811.71,0,0,0
9024,640,47,6.0,89799.46,2,0,1,13783.77,0,0,0
5302,701,39,9.0,140236.98,1,0,1,146651.99,0,0,1
87,729,30,9.0,0.0,2,1,0,151869.35,0,0,1
203,711,38,2.0,129022.06,2,1,1,14374.86,0,0,0
2173,698,46,0.0,0.0,2,1,1,125962.02,0,0,0
996,811,44,3.0,0.0,2,0,1,78439.73,0,1,1
9835,838,31,5.0,0.0,2,1,0,8222.96,0,0,1
9764,601,40,10.0,98627.13,2,0,0,77977.69,0,0,1
1935,523,39,3.0,0.0,2,1,0,6726.53,0,0,1
7915,695,56,1.0,0.0,3,1,0,187734.49,0,1,1
9215,584,37,10.0,134171.8,4,1,1,70927.11,1,0,0
8379,434,55,6.0,0.0,1,0,1,73562.05,0,1,1
1491,504,43,7.0,102365.49,1,1,0,194690.77,1,0,0
1063,812,34,5.0,103818.43,1,1,1,166038.27,0,0,1
2299,650,25,2.0,114330.95,1,1,1,25325.07,1,0,0
7921,588,35,5.0,0.0,2,1,1,108739.15,0,1,0
7138,430,66,6.0,135392.31,2,1,1,172852.06,1,0,0
7624,728,69,1.0,0.0,2,1,1,131804.86,0,0,0
4302,544,44,2.0,108895.93,1,0,0,69228.2,1,0,1
5587,730,37,1.0,0.0,2,1,1,124364.63,0,0,0
1583,709,43,8.0,0.0,2,0,0,168035.62,0,0,0
8940,657,38,7.0,0.0,2,1,0,185827.74,0,0,1
8194,632,42,4.0,126115.6,1,1,0,100998.5,0,0,1
3050,791,44,5.0,0.0,2,1,1,123977.86,0,0,0
8793,537,66,8.0,103291.25,2,1,1,130664.79,1,0,1
6580,527,30,6.0,126663.51,1,1,1,162267.91,1,0,0
3853,654,43,9.0,84673.17,2,0,1,82081.35,1,0,1
2105,492,31,7.0,0.0,2,1,1,49463.44,0,0,0
3223,776,39,2.0,104349.45,1,0,0,79503.05,0,1,1
2660,767,44,2.0,152509.25,1,1,1,136915.15,0,0,0
9318,668,69,9.0,0.0,1,0,1,134483.07,0,1,0
6547,656,30,4.0,74323.2,1,1,1,22929.08,0,0,0
5830,684,37,5.0,138476.41,2,1,1,52367.29,1,0,1
7717,692,46,2.0,0.0,2,1,1,105983.09,0,1,1
7037,568,46,8.0,150836.92,1,0,0,64516.8,1,0,1
8853,681,43,5.0,66338.68,1,1,1,18772.5,0,0,1
8883,471,28,5.0,0.0,2,1,1,22356.97,0,1,0
7895,668,43,5.0,113034.31,1,1,1,100423.88,0,1,1
1923,717,36,2.0,148061.89,1,1,0,179128.69,0,0,1
2411,549,31,9.0,135020.21,2,1,1,23343.18,1,0,0
9338,558,58,2.0,142537.18,1,1,1,88791.83,1,0,1
2120,618,54,5.0,118449.21,1,1,1,133573.29,1,0,0
4460,661,35,5.0,0.0,1,1,0,155394.52,0,0,1
9257,678,37,8.0,149000.91,2,1,1,21472.42,1,0,0
7418,677,36,4.0,0.0,2,1,0,7824.31,0,0,1
4622,564,48,5.0,132876.23,1,1,0,79259.77,0,1,1
9982,655,46,7.0,137145.12,1,1,0,115146.4,1,0,0
4243,768,26,5.0,51116.26,1,1,1,70454.79,0,0,0
7870,529,29,8.0,0.0,2,1,0,19842.11,0,0,0
6831,469,52,8.0,139493.25,3,0,0,150093.32,1,0,0
4639,789,27,8.0,66201.96,1,1,1,79458.12,0,0,0
761,693,35,5.0,124151.09,1,1,0,88705.14,0,0,0
7305,687,28,5.0,108116.66,1,1,1,27411.19,0,0,1
3625,470,31,4.0,55732.92,2,1,1,103792.53,0,1,1
2806,592,38,0.0,0.0,1,1,0,65986.48,0,1,1
8739,518,59,5.0,138772.15,1,0,1,123872.0,0,0,1
4089,662,47,6.0,0.0,2,1,1,129392.75,0,0,0
777,692,28,9.0,118945.09,1,0,0,16064.25,0,1,1
9316,550,49,0.0,108806.96,3,1,0,61446.92,1,0,1
5371,712,33,3.0,153819.58,1,1,0,79176.09,0,0,1
8855,697,43,10.0,128226.37,1,0,0,188486.94,0,1,1
3877,645,45,4.0,0.0,1,0,1,174916.85,0,1,1
6757,717,36,2.0,102989.83,2,0,1,49185.57,0,1,1
7033,651,45,4.0,0.0,2,0,0,193009.21,0,1,1
8836,850,43,7.0,0.0,2,1,1,173851.11,0,0,1
6901,507,31,0.0,106942.08,1,0,1,44001.11,0,0,0
4944,630,53,5.0,138053.67,1,0,1,114110.97,0,0,1
8989,640,31,10.0,118613.34,1,1,0,168469.65,1,0,0
2027,655,59,7.0,0.0,1,1,0,88958.49,0,0,0
8824,643,35,6.0,0.0,2,1,1,41549.64,0,1,0
8939,772,34,9.0,0.0,2,1,0,170980.86,0,0,1
2020,627,30,6.0,57809.32,1,1,0,188258.49,1,0,0
5531,705,31,3.0,119794.67,1,0,0,182528.44,0,0,0
3385,735,41,7.0,74135.85,1,1,1,11783.1,0,0,1
4515,726,30,8.0,134152.29,1,1,1,147822.44,0,1,1
5914,754,27,7.0,117578.35,2,0,1,87908.01,1,0,1
2092,655,38,3.0,250898.09,3,0,1,81054.0,0,1,1
9390,752,37,5.0,113291.05,2,1,1,132467.54,1,0,0
3946,511,31,5.0,137411.29,1,0,1,161854.98,0,0,0
1678,570,18,5.0,82767.42,1,1,0,71811.9,0,0,0
6844,587,33,8.0,148163.57,1,0,0,122925.4,0,0,1
6509,738,40,1.0,115409.18,2,0,0,180456.8,1,0,0
2526,671,29,6.0,0.0,2,0,0,12048.67,0,1,0
3801,699,31,6.0,114493.68,1,0,0,138396.32,0,1,1
5901,587,42,1.0,0.0,1,0,0,123006.91,0,0,1
390,712,29,5.0,147199.07,1,1,1,84932.4,1,0,0
2246,717,39,6.0,0.0,2,1,0,93275.61,0,1,0
5702,585,36,7.0,0.0,2,1,0,94283.09,0,0,1
8245,577,35,5.0,110080.3,1,1,1,109794.31,0,1,1
3000,532,40,5.0,0.0,2,0,1,177099.71,0,0,0
3396,581,71,4.0,0.0,2,1,1,197562.08,0,0,1
9293,771,38,5.0,137657.71,2,1,0,72985.61,1,0,0
5650,616,36,10.0,78249.53,1,1,0,136934.91,1,0,0
1259,559,36,1.0,104356.94,2,0,1,54184.06,1,0,0
939,724,37,10.0,68598.56,1,1,0,157862.82,0,0,0
441,790,31,9.0,0.0,2,1,0,84126.75,0,0,0
6145,530,22,7.0,0.0,2,1,0,104170.48,0,1,0
7133,743,30,1.0,127023.39,1,1,1,138780.89,0,0,0
1575,545,23,2.0,0.0,2,1,0,189613.12,0,0,1
6908,733,38,5.0,0.0,2,1,1,1271.51,0,1,0
60,742,35,5.0,136857.0,1,0,0,84509.57,1,0,1
1118,617,61,7.0,91070.43,1,1,1,101839.77,0,1,1
9906,579,38,4.0,175739.36,1,1,1,193130.55,0,0,0
6980,644,34,10.0,122196.99,2,1,1,182099.71,1,0,0
6743,555,51,9.0,138214.5,1,1,0,198715.27,1,0,0
1607,711,64,4.0,0.0,2,1,1,3185.67,0,0,1
2244,515,66,6.0,0.0,2,1,1,160663.11,0,0,0
7791,584,31,6.0,152622.34,1,1,0,99298.8,1,0,0
3500,850,32,5.0,106290.64,1,1,0,121982.73,0,0,0
7298,620,28,9.0,71902.52,1,0,1,190208.23,0,0,1
3570,674,46,2.0,174701.05,1,1,0,90189.72,0,0,1
1730,850,20,7.0,0.0,2,1,0,31288.77,0,0,1
5546,786,32,9.0,0.0,2,1,0,133112.41,0,0,1
3178,542,39,4.0,109949.39,2,1,1,41268.65,0,0,0
4914,734,47,10.0,91522.04,2,1,1,138835.91,1,0,0
3540,672,43,5.0,0.0,1,0,0,63833.09,0,0,1
987,569,34,0.0,151839.26,1,1,0,102299.81,0,1,1
4858,779,41,10.0,99786.2,1,1,0,86927.53,0,0,0
5212,742,55,5.0,155196.17,1,0,1,121207.66,1,0,1
8531,723,30,1.0,0.0,3,1,0,164647.72,0,1,1
7602,691,29,9.0,116536.43,1,1,0,51987.99,0,0,0
5105,671,51,3.0,96891.46,1,1,0,176403.33,1,0,1
760,600,43,5.0,134022.06,1,1,0,194764.83,0,0,0
2140,653,41,8.0,102768.42,1,1,0,55663.85,0,0,1
4461,749,28,3.0,0.0,1,1,0,3408.7,0,1,0
3566,746,25,3.0,104833.79,1,0,0,71911.3,0,1,0
6242,698,52,8.0,96781.39,1,1,1,153373.71,1,0,1
2705,655,34,4.0,109783.69,2,1,0,134034.32,0,1,0
7353,596,21,4.0,210433.08,2,0,1,197297.77,0,0,1
8832,753,35,4.0,0.0,2,1,1,106303.4,0,0,1
1261,744,38,6.0,73023.17,2,1,0,78770.86,1,0,1
6314,844,41,10.0,76319.64,1,1,1,141175.18,0,0,0
9511,738,33,4.0,92676.3,1,1,0,105817.63,0,0,1
3001,696,43,4.0,0.0,2,1,1,66406.37,0,1,0
1876,640,39,9.0,131607.28,4,0,1,6981.43,1,0,1
5395,589,48,5.0,126111.61,1,0,1,133961.19,1,0,1
3524,763,35,7.0,115651.6,2,1,1,104706.29,0,0,0
523,696,32,8.0,101160.99,1,1,1,115916.55,1,0,1
6892,649,56,8.0,156974.26,1,1,0,89405.26,0,0,0
9084,686,47,6.0,0.0,1,1,0,32080.69,0,1,0
2301,676,61,5.0,0.0,2,1,1,118522.73,0,0,0
3846,554,48,7.0,0.0,2,1,1,63708.07,0,0,0
7098,621,51,5.0,109978.83,1,0,0,177740.58,1,0,1
6313,575,27,3.0,139301.68,1,1,0,99843.98,0,0,1
6261,708,35,8.0,122570.69,1,0,0,199005.88,0,1,0
9404,595,43,5.0,0.0,2,0,0,105149.8,0,1,0
6109,581,26,3.0,105099.45,1,1,1,184520.0,1,0,0
5474,651,34,9.0,0.0,2,1,0,138113.71,0,0,0
2703,459,46,7.0,110356.42,1,1,0,4969.13,1,0,1
1777,715,34,4.0,124314.45,1,0,0,97782.92,0,0,1
8409,749,38,9.0,129378.32,1,1,1,13549.34,0,1,1
5265,560,27,5.0,0.0,2,1,0,131919.48,0,0,0
3494,681,37,7.0,69609.85,1,1,1,72127.83,0,0,0
6473,798,22,8.0,0.0,2,1,0,107615.43,0,0,1
4717,627,38,8.0,106922.92,2,0,1,84270.09,1,0,1
130,758,34,3.0,0.0,2,1,1,124226.16,0,0,0
418,643,46,6.0,0.0,2,0,0,106781.59,0,0,0
7160,640,23,3.0,72012.76,1,1,0,161333.13,1,0,1
4883,614,43,5.0,140733.74,1,1,1,166588.76,1,0,1
5760,528,23,7.0,104744.89,1,1,0,170262.97,0,1,1
8589,691,34,5.0,0.0,2,0,1,161559.12,0,0,0
2258,466,36,5.0,119540.15,1,0,1,80603.99,0,0,0
474,571,33,1.0,0.0,2,1,0,102750.7,0,0,0
4888,437,49,9.0,111634.29,2,0,1,166440.32,0,0,1
1987,738,54,4.0,0.0,1,0,1,55725.04,0,0,1
5470,617,25,1.0,102585.88,2,1,1,115387.4,0,0,1
6629,579,39,5.0,0.0,2,0,1,39891.84,0,0,1
1075,743,32,5.0,140348.56,2,1,1,163254.39,1,0,0
4948,772,39,4.0,122486.11,2,1,1,140709.25,0,1,0
5235,645,68,5.0,0.0,4,1,1,176353.87,0,0,0
8251,629,37,5.0,35549.81,2,0,0,49676.33,1,0,0
9169,766,45,6.0,0.0,2,0,0,147184.74,0,0,0
2885,660,42,5.0,0.0,2,1,0,115509.59,0,1,1
2744,694,38,7.0,121527.4,1,1,0,113481.02,0,1,1
6200,850,31,3.0,51293.47,1,0,0,35534.68,1,0,0
4601,642,30,8.0,134497.27,1,0,0,43250.54,1,0,1
3967,602,32,10.0,0.0,2,1,1,116052.92,0,0,1
5144,485,25,3.0,134467.26,1,1,1,113266.09,0,0,0
4254,590,27,8.0,123599.49,2,1,0,1676.92,1,0,0
3914,658,44,2.0,168396.34,1,1,1,14178.73,0,0,1
4224,767,47,2.0,0.0,1,1,0,48161.18,0,1,1
4964,466,41,3.0,33563.95,2,1,0,178994.13,0,0,0
1841,501,34,3.0,107747.57,1,1,0,9249.36,0,0,0
8861,678,43,7.0,178074.33,1,0,0,110405.9,0,0,0
1528,415,32,5.0,145807.59,1,1,1,3064.65,0,0,1
6447,619,31,3.0,141751.82,1,0,1,61531.86,0,1,0
4531,609,37,6.0,0.0,2,0,1,22030.72,0,0,1
3098,539,24,3.0,0.0,2,1,1,198161.07,0,0,0
2004,684,29,8.0,127269.75,1,0,1,79495.01,1,0,1
8424,702,26,2.0,71281.29,1,1,1,108747.12,0,0,1
6789,668,46,0.0,0.0,2,0,0,29388.02,0,0,1
4644,712,74,5.0,0.0,2,0,0,151425.82,0,1,1
7840,537,47,4.0,124192.28,2,1,1,50881.51,1,0,0
1374,632,44,3.0,107764.75,1,1,0,185667.72,0,0,1
8645,636,20,10.0,124266.86,1,0,0,100566.81,0,0,0
833,634,37,3.0,111432.77,2,1,1,167032.49,1,0,1
3991,496,59,7.0,91680.1,2,1,0,163141.18,1,0,0
3573,670,68,4.0,0.0,2,1,1,11426.7,0,0,1
5238,723,30,3.0,124119.54,1,1,0,162198.32,0,0,1
9788,724,28,5.0,0.0,1,1,0,59351.68,0,0,0
9707,642,41,7.0,115171.71,1,1,1,37674.47,0,0,0
3120,590,23,7.0,0.0,2,1,0,196789.9,0,1,0
9950,625,39,10.0,129845.26,1,1,1,96444.88,1,0,0
5225,615,66,7.0,0.0,2,1,1,74580.8,0,0,1
2180,649,42,7.0,0.0,2,0,1,22974.01,0,0,0
7475,698,31,1.0,156111.24,1,0,0,134790.74,0,0,1
1290,653,31,9.0,143321.97,1,1,0,83679.46,1,0,1
5252,665,44,7.0,0.0,2,1,1,66548.58,0,0,0
321,680,30,8.0,141441.75,1,1,1,16278.97,0,0,0
2975,487,37,6.0,0.0,2,1,1,126477.41,0,0,1
8703,661,31,3.0,136067.82,2,1,0,65567.91,0,0,0
6954,611,38,5.0,0.0,1,1,1,63202.0,0,0,1
1781,793,36,0.0,0.0,1,0,0,148993.47,0,1,0
1858,705,61,4.0,0.0,2,1,1,191313.7,0,0,1
5312,712,48,8.0,0.0,2,1,0,183235.33,0,1,0
1680,705,39,6.0,133261.13,1,1,1,78065.9,0,1,1
2455,661,47,5.0,0.0,1,0,1,107243.31,0,0,1
3480,588,30,0.0,110148.49,1,1,0,5790.9,1,0,0
5263,809,41,1.0,79706.25,2,1,0,165675.01,1,0,1
2152,745,55,9.0,110123.59,1,0,1,51548.14,0,0,0
3999,696,19,1.0,110928.51,1,1,1,2766.63,0,0,1
324,734,30,3.0,0.0,2,1,0,107640.25,0,0,1
4666,850,39,5.0,114491.82,1,1,0,99689.48,1,0,0
8621,568,33,7.0,0.0,2,1,0,143450.61,0,0,1
5784,631,29,2.0,0.0,2,1,1,18581.84,0,0,1
5958,540,40,3.0,165298.12,1,0,1,199862.75,0,0,0
343,543,22,8.0,0.0,2,0,0,127587.22,0,0,1
4387,732,67,1.0,0.0,2,1,1,177783.04,0,1,0
9095,850,38,2.0,102741.15,2,0,1,23974.85,1,0,0
5776,593,39,8.0,151391.68,1,1,0,27274.6,1,0,0
6841,714,26,5.0,119545.48,2,1,0,65482.94,1,0,1
6088,661,30,7.0,0.0,2,1,0,72196.57,0,0,0
8389,743,25,6.0,0.0,2,1,0,129740.11,0,1,1
9317,741,42,6.0,106036.52,1,1,0,194686.78,0,0,1
3080,468,28,3.0,0.0,2,1,0,170661.02,0,1,1
1631,350,54,1.0,152677.48,1,1,1,191973.49,0,1,1
1807,818,49,2.0,0.0,1,0,1,192298.84,0,0,0
3783,647,26,5.0,109958.15,1,1,1,136592.24,0,1,0
8044,835,23,9.0,0.0,1,1,0,19793.73,0,0,1
681,591,58,5.0,128468.69,1,0,1,137254.55,0,1,1
3077,587,33,6.0,132603.36,1,1,0,55775.72,1,0,1
3065,503,42,8.0,104430.08,1,1,1,147557.71,0,0,1
3491,570,35,5.0,85668.59,1,1,0,105525.36,1,0,1
7608,695,31,5.0,0.0,2,0,1,13998.88,0,1,0
1885,563,32,6.0,0.0,2,1,1,19720.08,0,1,1
3751,496,29,2.0,0.0,2,1,0,55389.59,0,1,1
2380,841,34,4.0,0.0,2,1,0,141582.66,0,0,1
9443,596,54,1.0,123544.0,1,1,1,120314.75,1,0,1
8615,658,39,4.0,0.0,1,1,1,147530.06,0,0,0
4862,645,55,1.0,133676.65,1,0,1,17095.49,0,1,0
8405,583,40,3.0,0.0,2,1,0,47728.0,0,0,1
3836,645,49,5.0,110132.55,3,0,1,187689.91,0,1,0
57,725,19,0.0,75888.2,1,0,0,45613.75,1,0,1
3206,515,60,9.0,113715.36,1,1,0,18424.24,1,0,1
431,724,41,2.0,127892.57,2,0,1,199645.45,1,0,1
8548,517,46,4.0,0.0,1,1,0,22372.78,0,1,1
3965,748,23,8.0,85600.08,1,0,0,134077.71,0,1,0
6620,732,36,5.0,0.0,2,1,0,161428.25,0,0,1
1708,699,49,2.0,0.0,1,0,0,105760.01,0,0,0
6206,802,51,7.0,0.0,1,0,1,40855.79,0,1,1
240,662,38,4.0,0.0,2,1,0,136259.65,0,1,1
2737,472,31,4.0,58662.92,2,0,1,73322.0,0,0,1
8253,750,36,7.0,136492.92,3,1,1,26500.29,0,0,1
9487,850,32,5.0,0.0,1,1,1,3830.59,0,1,0
6435,700,26,4.0,119009.57,1,1,0,141926.43,0,0,1
3470,649,36,2.0,0.0,2,0,1,75035.48,0,0,0
242,703,37,8.0,105961.68,2,0,1,74158.8,0,0,1
5006,755,37,0.0,113865.23,2,1,1,117396.25,1,0,0
1578,715,28,7.0,160376.61,1,0,0,196853.11,0,0,1
5673,639,34,5.0,139393.19,2,0,0,33950.08,0,1,1
4192,632,60,2.0,0.0,2,0,1,2085.32,0,0,1
1318,598,43,5.0,0.0,3,1,1,100722.72,0,0,0
7829,572,36,8.0,68348.18,2,0,1,50400.32,0,0,0
6597,558,32,5.0,73494.21,1,0,0,136301.1,0,0,1
8705,742,35,2.0,79126.17,1,1,1,126997.53,0,0,0
8845,729,39,1.0,131513.26,1,1,1,193715.0,1,0,0
945,697,25,5.0,82931.85,2,1,1,128373.88,0,1,0
2656,779,34,5.0,0.0,2,0,1,111676.63,0,1,0
3906,597,44,8.0,78128.13,2,0,1,109153.04,0,0,1
1502,796,39,5.0,86350.87,2,0,0,105080.53,1,0,1
2873,667,36,1.0,114391.62,1,1,1,53412.54,1,0,0
1651,634,31,9.0,108632.48,1,1,1,179485.96,0,1,1
9975,610,50,1.0,113957.01,2,1,0,196526.55,1,0,1
4940,763,38,5.0,152582.2,2,0,0,31892.82,0,0,0
387,730,62,2.0,0.0,2,1,1,186489.95,0,1,1
2897,528,29,5.0,170214.23,2,1,0,49284.0,1,0,0
8747,579,29,10.0,73194.52,2,1,1,129209.09,0,0,0
4626,506,32,3.0,0.0,1,1,1,80823.02,0,0,0
7010,639,35,8.0,0.0,1,0,0,164453.98,0,0,0
9149,597,43,7.0,119127.46,2,1,0,55809.92,1,0,0
2001,661,27,3.0,0.0,2,1,1,76889.79,0,0,0
8082,772,36,3.0,112029.83,1,1,1,186948.35,0,1,1
4716,646,18,10.0,0.0,2,0,1,52795.15,0,0,1
5999,753,31,6.0,106596.29,1,0,0,91305.77,0,0,0
9559,705,39,8.0,144102.32,1,1,1,11682.36,0,1,0
2370,479,35,2.0,113090.4,1,1,0,195649.79,0,0,0
7636,517,59,8.0,154110.99,2,1,0,101240.08,1,0,0
7102,519,39,2.0,112957.26,2,1,0,97593.16,0,0,1
4629,850,49,8.0,98649.55,1,1,0,119174.88,1,0,1
4748,537,37,7.0,158411.95,4,1,1,117690.58,1,0,0
8270,559,34,0.0,0.0,1,1,0,182988.94,0,1,1
510,524,31,10.0,67238.98,2,1,1,161811.23,1,0,0
6824,640,38,9.0,0.0,2,1,0,88827.67,0,0,1
7219,581,54,4.0,89299.81,1,0,0,5558.47,0,0,1
8794,706,29,1.0,209490.21,1,1,1,133267.69,0,1,0
3912,581,46,2.0,79385.21,2,0,0,188492.82,0,1,1
9492,732,48,4.0,102962.62,1,1,0,120852.85,1,0,0
5576,566,65,4.0,120100.41,1,1,0,107563.16,1,0,1
9398,488,34,2.0,0.0,2,1,1,181270.84,0,0,0
3938,483,41,1.0,118334.44,1,0,0,163147.99,1,0,1
873,561,28,7.0,0.0,2,1,0,7797.01,0,0,1
9644,452,35,5.0,0.0,2,1,1,149614.81,0,0,0
6658,628,31,5.0,0.0,1,0,0,147963.07,0,0,0
3329,850,43,3.0,0.0,2,0,0,2465.8,0,0,0
4532,548,38,0.0,178056.54,2,1,0,38434.73,0,1,1
9610,455,40,1.0,0.0,3,0,1,129975.34,0,0,1
2817,538,30,8.0,0.0,2,1,1,41192.95,0,1,0
7153,574,36,3.0,0.0,2,1,1,8559.66,0,1,1
8472,662,31,3.0,0.0,2,0,1,27731.05,0,0,1
2313,597,40,9.0,106756.01,2,1,0,151167.94,1,0,0
8991,547,42,5.0,142703.4,1,1,0,86207.49,1,0,0
9599,749,32,7.0,79523.13,1,0,1,157648.12,1,0,0
8774,452,33,6.0,131698.57,2,1,0,151623.91,0,0,0
8132,692,29,4.0,0.0,2,0,0,138880.24,0,1,0
4488,716,44,6.0,155114.9,1,0,0,133871.83,0,0,0
1874,529,35,5.0,95772.97,1,1,1,112781.5,0,1,1
880,749,60,6.0,0.0,1,1,0,17978.68,0,0,0
2930,663,42,5.0,115930.87,1,1,0,19862.78,1,0,1
8810,674,21,9.0,120150.39,2,1,1,33964.03,0,0,0
5969,542,29,7.0,0.0,2,0,1,196651.72,0,0,0
7995,708,67,1.0,0.0,2,0,1,3837.08,0,0,0
9289,561,31,1.0,81480.27,2,1,1,65234.6,0,0,0
8312,587,47,6.0,71026.77,1,1,0,57962.41,0,0,1
5273,529,32,9.0,147493.89,1,1,0,33656.35,0,0,1
2188,708,32,5.0,187487.63,1,1,1,120115.5,0,1,0
2441,735,29,5.0,0.0,2,1,1,95025.27,0,1,1
8272,753,32,5.0,159904.79,1,1,0,148811.14,1,0,1
2687,508,44,3.0,115451.05,2,0,0,67234.33,0,0,1
8965,477,58,8.0,145984.92,1,1,1,24564.7,1,0,0
5807,679,33,9.0,112528.65,2,1,0,177362.45,0,0,0
3145,482,48,2.0,69329.47,1,0,0,102640.52,1,0,0
3730,683,38,3.0,126152.84,1,0,0,15378.75,0,1,1
4252,452,33,7.0,153663.27,1,1,0,111868.23,1,0,1
1129,669,35,7.0,0.0,1,1,1,49108.23,0,0,0
9269,642,35,4.0,125476.31,1,1,1,91775.51,0,0,1
9043,727,39,5.0,80615.46,2,0,0,180962.32,1,0,1
4198,612,35,1.0,0.0,1,1,1,83256.26,0,1,1
2090,667,39,9.0,0.0,2,1,0,68873.8,0,1,1
6528,604,27,5.0,101352.78,1,0,0,30252.3,0,1,1
9517,543,37,8.0,140894.06,2,1,1,118059.19,1,0,1
9217,644,31,5.0,0.0,2,1,1,41872.17,0,0,1
9488,671,32,6.0,123912.78,2,1,1,146636.44,0,1,1
9363,634,35,3.0,0.0,2,1,1,19515.48,0,1,1
9275,427,42,1.0,75681.52,1,1,1,57098.0,1,0,1
8319,650,50,7.0,129667.77,1,0,0,42028.16,0,1,0
6738,573,35,9.0,134498.54,2,1,1,119924.8,1,0,1
2912,699,32,1.0,123906.22,3,1,1,127443.82,1,0,1
3391,570,46,3.0,0.0,2,0,0,820.46,0,0,0
8814,740,51,5.0,0.0,2,1,1,178929.84,0,0,0
6530,511,75,5.0,105609.17,1,0,1,105425.18,1,0,0
4688,690,33,5.0,0.0,2,1,0,138017.68,0,0,1
7619,547,32,2.0,0.0,2,1,0,132002.83,0,0,0
5458,635,35,2.0,113635.16,1,1,0,90883.12,0,1,1
2245,625,58,10.0,53772.73,1,1,1,192072.1,0,0,0
2016,696,28,4.0,172646.82,1,1,1,116471.43,0,0,1
7042,544,44,1.0,0.0,2,0,0,69244.24,0,0,1
5478,648,44,9.0,111369.79,2,1,1,91947.74,1,0,1
2165,511,33,7.0,0.0,2,0,1,158313.87,0,0,1
3392,623,33,8.0,96759.42,1,1,1,174777.98,1,0,1
